Mole_index,Method_index,Peak_time,Area,Height,Smiles,Name,CAS,Initial_T,Final_T,Heating_rate,Ret_time
76,35,10.960999999999999,305629.0,134559.0,BrC1=CC=C2N=CSC2=C1,6-bromobenzothiazole,53218-26-1,80.0,280.0,20.0,3.0
76,36,9.449,310347.0,151869.0,BrC1=CC=C2N=CSC2=C1,6-bromobenzothiazole,53218-26-1,80.0,280.0,30.0,3.0
76,4,16.959,388561.0,145092.0,BrC1=CC=C2N=CSC2=C1,6-bromobenzothiazole,53218-26-1,40.0,230.0,10.0,1.0
76,5,11.009,401915.0,194738.0,BrC1=CC=C2N=CSC2=C1,6-bromobenzothiazole,53218-26-1,40.0,280.0,20.0,1.0
76,6,8.831,392353.0,208929.0,BrC1=CC=C2N=CSC2=C1,6-bromobenzothiazole,53218-26-1,40.0,280.0,30.0,1.0
76,7,17.956,386530.0,143507.0,BrC1=CC=C2N=CSC2=C1,6-bromobenzothiazole,53218-26-1,40.0,220.0,10.0,2.0
76,8,12.01,408401.0,197893.0,BrC1=CC=C2N=CSC2=C1,6-bromobenzothiazole,53218-26-1,40.0,280.0,20.0,2.0
76,9,9.833,443275.0,222181.0,BrC1=CC=C2N=CSC2=C1,6-bromobenzothiazole,53218-26-1,40.0,280.0,30.0,2.0
77,1,8.562000000000001,435873.0,199877.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,40.0,180.0,10.0,0.0
77,10,11.335999999999999,435883.0,191614.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,40.0,280.0,10.0,3.0
77,11,8.821,440842.0,237440.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,40.0,260.0,20.0,3.0
77,12,7.831,445800.0,263379.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,40.0,280.0,30.0,3.0
77,13,6.809,353526.0,169819.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,60.0,200.0,10.0,0.0
77,14,5.096,355510.0,211356.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,60.0,280.0,20.0,0.0
77,15,4.394,357452.0,230624.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,60.0,280.0,30.0,0.0
77,16,7.621,358888.0,165273.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,60.0,190.0,10.0,1.0
77,17,5.947,365117.0,215327.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,60.0,280.0,20.0,1.0
77,18,5.251,360521.0,216922.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,60.0,280.0,30.0,1.0
77,19,8.427999999999999,360580.0,165657.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,60.0,180.0,10.0,2.0
77,2,5.997999999999999,413983.0,236571.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,40.0,280.0,20.0,0.0
77,20,6.794,361881.0,206968.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,60.0,300.0,20.0,2.0
77,21,6.107,325169.0,195043.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,60.0,280.0,30.0,2.0
77,22,9.232999999999999,349989.0,148416.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,60.0,170.0,10.0,3.0
77,23,7.64,352651.0,189722.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,60.0,280.0,20.0,3.0
77,24,6.961,355088.0,207051.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,60.0,280.0,30.0,3.0
77,25,5.352,284727.0,146633.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,80.0,220.0,10.0,0.0
77,26,4.324,286305.0,177452.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,80.0,280.0,20.0,0.0
77,27,3.875,289818.0,184727.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,80.0,280.0,30.0,0.0
77,28,5.982,288994.0,142412.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,80.0,210.0,10.0,1.0
77,29,5.015,291547.0,171713.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,80.0,280.0,20.0,1.0
77,3,4.994,427224.0,261532.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,40.0,280.0,30.0,0.0
77,30,4.577,293055.0,180836.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,80.0,280.0,30.0,1.0
77,31,6.598,292551.0,135952.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,80.0,200.0,10.0,2.0
77,32,5.7,295510.0,159619.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,80.0,280.0,20.0,2.0
77,33,5.278,297266.0,176004.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,80.0,280.0,30.0,2.0
77,34,7.197,298039.0,132982.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,80.0,190.0,10.0,3.0
77,35,6.376,297538.0,155775.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,80.0,300.0,20.0,3.0
77,36,5.975,295973.0,165315.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,80.0,280.0,30.0,3.0
77,4,9.485,435502.0,188651.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,40.0,170.0,10.0,1.0
77,5,6.938,438899.0,256487.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,40.0,280.0,20.0,1.0
77,6,5.941,438687.0,267520.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,40.0,280.0,30.0,1.0
77,7,10.409,432923.0,188000.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,40.0,160.0,10.0,2.0
77,8,7.881,446172.0,248989.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,40.0,280.0,20.0,2.0
77,9,6.885,402386.0,239710.0,FC(F)(F)C1=CC=C(I)C=C1,4-Iodobenzotrifluoride,455-13-0,40.0,280.0,30.0,2.0
78,1,15.934000000000001,319445.0,118980.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,40.0,240.0,10.0,0.0
78,10,18.927,309408.0,118111.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,40.0,280.0,10.0,3.0
78,11,12.964,330148.0,164202.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,40.0,280.0,20.0,3.0
78,12,10.788,329845.0,182098.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,40.0,280.0,30.0,3.0
78,13,13.937999999999999,264401.0,100704.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,60.0,260.0,10.0,0.0
78,14,8.966000000000001,272277.0,131417.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,60.0,280.0,20.0,0.0
78,15,7.122999999999999,258724.0,140227.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,60.0,280.0,30.0,0.0
78,16,14.932,272658.0,104938.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,60.0,250.0,10.0,1.0
78,17,9.96,285705.0,134748.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,60.0,280.0,20.0,1.0
78,18,8.117,283042.0,145196.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,60.0,280.0,30.0,1.0
78,19,15.921,280009.0,99893.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,60.0,240.0,10.0,2.0
78,2,9.968,324585.0,163314.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,40.0,280.0,20.0,0.0
78,20,10.953,304559.0,136209.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,60.0,280.0,20.0,2.0
78,21,9.112,288589.0,158418.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,60.0,280.0,30.0,2.0
78,22,16.912,286536.0,107988.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,60.0,230.0,10.0,3.0
78,23,11.949000000000002,296856.0,143470.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,60.0,280.0,20.0,3.0
78,24,10.104,280067.0,158307.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,60.0,280.0,30.0,3.0
78,25,11.962,263829.0,98475.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,80.0,280.0,10.0,0.0
78,26,7.97,262679.0,133154.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,80.0,280.0,20.0,0.0
78,27,6.454,252894.0,142519.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,80.0,280.0,30.0,0.0
78,28,12.936,264422.0,99377.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,80.0,270.0,10.0,1.0
78,29,8.951,279363.0,132834.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,80.0,280.0,20.0,1.0
78,3,7.792000000000001,310355.0,170410.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,40.0,280.0,30.0,0.0
78,30,7.439,294622.0,145049.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,80.0,280.0,30.0,1.0
78,31,13.913,273760.0,101399.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,80.0,260.0,10.0,2.0
78,32,9.937000000000001,279198.0,135782.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,80.0,280.0,20.0,2.0
78,33,8.422,266044.0,147749.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,80.0,280.0,30.0,2.0
78,34,14.888,268032.0,103291.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,80.0,250.0,10.0,3.0
78,35,10.914000000000001,283689.0,136327.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,80.0,280.0,20.0,3.0
78,36,9.405,290479.0,148003.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,80.0,280.0,30.0,3.0
78,4,16.933,323719.0,119782.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,40.0,230.0,10.0,1.0
78,5,10.965,339901.0,160686.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,40.0,280.0,20.0,1.0
78,6,8.792,142192.0,176014.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,40.0,280.0,30.0,1.0
78,7,17.930999999999997,326473.0,125438.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,40.0,220.0,10.0,2.0
78,8,11.964,320715.0,162548.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,40.0,280.0,20.0,2.0
78,9,9.79,322871.0,176068.0,O=CC1=CC=C(OC)C=C1Br,2-Bromo-4-methoxybenzaldehyde,43192-31-0,40.0,280.0,30.0,2.0
79,1,14.529000000000002,328933.0,126866.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,40.0,220.0,10.0,0.0
79,10,17.518,336513.0,134777.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,40.0,280.0,10.0,3.0
79,11,12.222999999999999,344800.0,174688.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,40.0,280.0,20.0,3.0
79,12,10.272,347428.0,195872.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,40.0,280.0,30.0,3.0
79,13,12.548,280108.0,114341.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,60.0,240.0,10.0,0.0
79,14,8.232999999999999,280161.0,144338.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,60.0,280.0,20.0,0.0
79,15,6.611000000000001,281116.0,160605.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,60.0,280.0,30.0,0.0
79,16,13.535,283311.0,114100.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,60.0,230.0,10.0,1.0
79,17,9.22,285675.0,150868.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,60.0,280.0,20.0,1.0
79,18,7.599,285733.0,164239.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,60.0,280.0,30.0,1.0
79,19,14.513,278709.0,114761.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,60.0,220.0,10.0,2.0
79,2,9.225,329043.0,173778.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,40.0,280.0,20.0,0.0
79,20,10.207,285625.0,146802.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,60.0,280.0,20.0,2.0
79,21,8.589,324074.0,182131.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,60.0,280.0,30.0,2.0
79,22,15.497,320147.0,124500.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,60.0,210.0,10.0,3.0
79,23,11.195,322026.0,171026.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,60.0,280.0,20.0,3.0
79,24,9.577,321616.0,172762.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,60.0,280.0,30.0,3.0
79,25,10.605,288504.0,121040.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,80.0,260.0,10.0,0.0
79,26,7.255,293168.0,155700.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,80.0,280.0,20.0,0.0
79,27,5.957999999999999,293334.0,170325.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,80.0,280.0,30.0,0.0
79,28,11.561,295694.0,121206.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,80.0,250.0,10.0,1.0
79,29,8.22,300043.0,159017.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,80.0,280.0,20.0,1.0
79,3,7.274,328070.0,187959.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,40.0,280.0,30.0,0.0
79,30,6.928999999999999,307125.0,170967.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,80.0,280.0,30.0,1.0
79,31,12.515,298368.0,119784.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,80.0,240.0,10.0,2.0
79,32,9.184,302637.0,154598.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,80.0,280.0,20.0,2.0
79,33,7.894,306024.0,167525.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,80.0,280.0,30.0,2.0
79,34,13.467,300733.0,119240.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,80.0,230.0,10.0,3.0
79,35,10.147,306001.0,155727.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,80.0,280.0,20.0,3.0
79,36,8.857999999999999,307328.0,167812.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,80.0,280.0,30.0,3.0
79,4,15.522,326676.0,127861.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,40.0,210.0,10.0,1.0
79,5,10.222999999999999,330160.0,175065.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,40.0,280.0,20.0,1.0
79,6,8.272,336048.0,190652.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,40.0,280.0,30.0,1.0
79,7,16.523,336506.0,127874.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,40.0,200.0,10.0,2.0
79,8,11.224,347316.0,180030.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,40.0,280.0,20.0,2.0
79,9,9.275,351310.0,199324.0,CC(C1=CC=CC=C1I)=O,2'-Iodoacetophenone,2142-70-3,40.0,280.0,30.0,2.0
8,1,10.727,403848.0,151252.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,40.0,280.0,10.0,0.0
8,10,13.642000000000001,388343.0,139716.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,40.0,280.0,10.0,3.0
8,11,10.127,403827.0,176941.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,40.0,280.0,20.0,3.0
8,12,8.792,421199.0,199564.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,40.0,280.0,30.0,3.0
8,13,8.828,306367.0,114320.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,60.0,280.0,10.0,0.0
8,14,6.229,317418.0,147824.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,60.0,280.0,20.0,0.0
8,15,5.206,316150.0,156391.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,60.0,280.0,30.0,0.0
8,16,9.74,124484.0,24229.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,60.0,280.0,10.0,1.0
8,17,7.162000000000001,159684.0,48478.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,60.0,280.0,20.0,1.0
8,18,6.145,150954.0,46783.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,60.0,280.0,30.0,1.0
8,19,10.655999999999999,132210.0,26157.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,60.0,280.0,10.0,2.0
8,2,7.19,471464.0,227334.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,40.0,280.0,20.0,0.0
8,20,8.096,148130.0,37235.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,60.0,280.0,20.0,2.0
8,21,7.082999999999999,147959.0,43409.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,60.0,280.0,30.0,2.0
8,22,11.572000000000001,125772.0,23067.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,60.0,280.0,10.0,3.0
8,23,9.032,141952.0,31330.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,60.0,280.0,20.0,3.0
8,24,8.022,160305.0,41662.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,60.0,280.0,30.0,3.0
8,25,7.093,106827.0,22737.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,80.0,280.0,10.0,0.0
8,26,5.336,120611.0,33439.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,80.0,280.0,20.0,0.0
8,27,4.61,121814.0,39921.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,80.0,280.0,30.0,0.0
8,28,7.898,107623.0,22292.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,80.0,280.0,10.0,1.0
8,29,6.18,123292.0,30003.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,80.0,280.0,20.0,1.0
8,3,5.847,413577.0,210439.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,40.0,280.0,30.0,0.0
8,30,5.461,128570.0,34809.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,80.0,280.0,30.0,1.0
8,31,8.691,100590.0,20865.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,80.0,280.0,10.0,2.0
8,32,7.017,113795.0,26371.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,80.0,280.0,20.0,2.0
8,33,6.308,128450.0,31224.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,80.0,280.0,30.0,2.0
8,34,9.488,102053.0,18784.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,80.0,280.0,10.0,3.0
8,35,7.855,105563.0,25106.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,80.0,280.0,20.0,3.0
8,36,7.155,129195.0,30046.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,80.0,280.0,30.0,3.0
8,4,11.7,432278.0,154753.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,40.0,280.0,10.0,1.0
8,5,8.169,408049.0,185671.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,40.0,280.0,20.0,1.0
8,6,6.83,416413.0,206582.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,40.0,280.0,30.0,1.0
8,7,12.67,385654.0,137167.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,40.0,280.0,10.0,2.0
8,8,9.149,411049.0,181691.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,40.0,280.0,20.0,2.0
8,9,7.812,427554.0,209773.0,O=CC1=CC=CC(O)=C1O,"2,3-Dihydroxybenzaldehyde",24677-78-9,40.0,280.0,30.0,2.0
80,1,10.819,375574.0,158896.0,O=CC1=CC(C(F)(F)F)=CC=C1Br,2-Bromo-5-(trifluoromethyl)benzaldehyde,102684-91-3,40.0,180.0,10.0,0.0
80,10,13.743,356667.0,145678.0,O=CC1=CC(C(F)(F)F)=CC=C1Br,2-Bromo-5-(trifluoromethyl)benzaldehyde,102684-91-3,40.0,280.0,10.0,3.0
80,11,10.142999999999999,388067.0,212952.0,O=CC1=CC(C(F)(F)F)=CC=C1Br,2-Bromo-5-(trifluoromethyl)benzaldehyde,102684-91-3,40.0,260.0,20.0,3.0
80,12,8.783999999999999,385798.0,225745.0,O=CC1=CC(C(F)(F)F)=CC=C1Br,2-Bromo-5-(trifluoromethyl)benzaldehyde,102684-91-3,40.0,280.0,30.0,3.0
80,13,8.905,306691.0,132285.0,O=CC1=CC(C(F)(F)F)=CC=C1Br,2-Bromo-5-(trifluoromethyl)benzaldehyde,102684-91-3,60.0,200.0,10.0,0.0
80,14,6.23,312227.0,172925.0,O=CC1=CC(C(F)(F)F)=CC=C1Br,2-Bromo-5-(trifluoromethyl)benzaldehyde,102684-91-3,60.0,280.0,20.0,0.0
80,15,5.185,311750.0,189030.0,O=CC1=CC(C(F)(F)F)=CC=C1Br,2-Bromo-5-(trifluoromethyl)benzaldehyde,102684-91-3,60.0,280.0,30.0,0.0
80,16,9.835,313189.0,134565.0,O=CC1=CC(C(F)(F)F)=CC=C1Br,2-Bromo-5-(trifluoromethyl)benzaldehyde,102684-91-3,60.0,190.0,10.0,1.0
80,17,7.1739999999999995,317846.0,175910.0,O=CC1=CC(C(F)(F)F)=CC=C1Br,2-Bromo-5-(trifluoromethyl)benzaldehyde,102684-91-3,60.0,280.0,20.0,1.0
80,18,6.1339999999999995,309644.0,184339.0,O=CC1=CC(C(F)(F)F)=CC=C1Br,2-Bromo-5-(trifluoromethyl)benzaldehyde,102684-91-3,60.0,280.0,30.0,1.0
80,19,10.76,311649.0,136700.0,O=CC1=CC(C(F)(F)F)=CC=C1Br,2-Bromo-5-(trifluoromethyl)benzaldehyde,102684-91-3,60.0,180.0,10.0,2.0
80,2,7.197,369731.0,208361.0,O=CC1=CC(C(F)(F)F)=CC=C1Br,2-Bromo-5-(trifluoromethyl)benzaldehyde,102684-91-3,40.0,280.0,20.0,0.0
80,20,8.118,318564.0,174601.0,O=CC1=CC(C(F)(F)F)=CC=C1Br,2-Bromo-5-(trifluoromethyl)benzaldehyde,102684-91-3,60.0,300.0,20.0,2.0
80,21,7.081,313116.0,183699.0,O=CC1=CC(C(F)(F)F)=CC=C1Br,2-Bromo-5-(trifluoromethyl)benzaldehyde,102684-91-3,60.0,280.0,30.0,2.0
80,22,11.685,300820.0,125906.0,O=CC1=CC(C(F)(F)F)=CC=C1Br,2-Bromo-5-(trifluoromethyl)benzaldehyde,102684-91-3,60.0,170.0,10.0,3.0
80,23,9.06,312335.0,167255.0,O=CC1=CC(C(F)(F)F)=CC=C1Br,2-Bromo-5-(trifluoromethyl)benzaldehyde,102684-91-3,60.0,280.0,20.0,3.0
80,24,8.026,312100.0,181587.0,O=CC1=CC(C(F)(F)F)=CC=C1Br,2-Bromo-5-(trifluoromethyl)benzaldehyde,102684-91-3,60.0,280.0,30.0,3.0
80,25,7.142,260065.0,118403.0,O=CC1=CC(C(F)(F)F)=CC=C1Br,2-Bromo-5-(trifluoromethyl)benzaldehyde,102684-91-3,80.0,220.0,10.0,0.0
80,26,5.324,269899.0,153741.0,O=CC1=CC(C(F)(F)F)=CC=C1Br,2-Bromo-5-(trifluoromethyl)benzaldehyde,102684-91-3,80.0,280.0,20.0,0.0
80,27,4.58,271172.0,167117.0,O=CC1=CC(C(F)(F)F)=CC=C1Br,2-Bromo-5-(trifluoromethyl)benzaldehyde,102684-91-3,80.0,280.0,30.0,0.0
